"sampleDate","mean_chlor_rfu","sd_chlor_rfu","mean_phyco_rfu","sd_phyco_rfu","mean_turb","sd_turb"
2020-11-11,-0.04625,0.0244615936769743,-0.0158333333333333,0.0270131476308766,1.50708333333333,0.330447380099302
2020-11-12,0.00608695652173913,0.0229107220700429,0.158695652173913,0.123777819566354,1.28782608695652,0.0754354945234145
2020-11-13,-0.0141666666666667,0.0174247866100506,0.22,0.0181778651829277,1.23833333333333,0.0576848007007397
2020-11-14,-0.0166666666666667,0.0130772509631659,0.224166666666667,0.00653862548158295,1.21125,0.0382568550265406
2020-11-15,-0.015,0.0235907129847835,0.228333333333333,0.00701964118163034,1.33083333333333,0.0797777710494796
2020-11-16,-0.03375,0.0216318002627774,0.215833333333333,0.01282547284209,1.37125,0.0625760406990185
2020-11-17,-0.0258333333333333,0.0124818709114169,0.242916666666667,0.0142886901662352,1.34875,0.0472102144437629
2020-11-18,-0.0320833333333333,0.0153167049091951,0.240833333333333,0.0161290088826385,1.33958333333333,0.030428700220375
2020-11-19,-0.03625,0.0195186644233043,0.23375,0.017147062113681,1.32833333333333,0.0728110518764996
2020-11-20,0.00416666666666667,0.0190916933147164,0.274583333333333,0.0266994816211959,1.43291666666667,0.0908165454503541
2020-11-21,0.0111111111111111,0.00600925212577332,0.268888888888889,0.0116666666666667,1.41666666666667,0.0367423461417477
2021-04-04,2.825,1.38205709657084,0.735,0.16637853882583,1.51333333333333,0.0431347430803299
2021-04-05,3.91625,1.14278383402302,0.819583333333333,0.133725194096819,1.605,0.159482859921359
2021-04-06,4.92583333333333,1.5935574549789,0.976666666666667,0.194705277092164,1.74625,0.0653959512109321
2021-04-07,5.25444444444444,1.8774301027867,0.953888888888889,0.309461370560658,1.86777777777778,0.140275173081364
2021-04-08,6.508,0.149566038925954,0.87,0.0234520787991172,1.868,0.00447213595499958
2021-04-09,5.87125,0.947258343623965,0.851666666666667,0.174596844103822,1.90541666666667,0.128570033923883
2021-04-10,6.0425,1.04533019538866,1.00541666666667,0.181179209064124,2.09416666666667,0.109103726739309
2021-04-11,5.44375,0.962342307804923,0.83125,0.0815775171499343,1.93375,0.0401965280784948
2021-04-12,5.00416666666667,1.22200802910145,0.768333333333333,0.127301991741878,1.94083333333333,0.0382118427655123
2021-04-13,5.08958333333333,0.396391102066004,0.75875,0.0899909415731239,1.95208333333333,0.0228376437272871
2021-04-14,4.30416666666667,0.435539811654723,0.690833333333333,0.0657344239554408,1.90375,0.046607752667294
2021-04-15,3.69041666666667,0.532585809919431,0.606666666666667,0.0706286471419455,1.725,0.0454924742940116
2021-04-16,2.25590909090909,1.1946892765621,0.480454545454545,0.131093469843077,1.38772727272727,0.237966220455598
2021-04-17,1.52208333333333,1.08393397507359,0.335416666666667,0.204301124018842,1.20333333333333,0.112700706632045
2021-04-18,1.80833333333333,0.691027380484818,0.41875,0.151379525925949,1.22458333333333,0.105500017171508
2021-04-19,1.67208333333333,0.337651468962825,0.369583333333333,0.0566053589924723,1.18583333333333,0.0444205853833232
2021-04-20,1.02045454545455,0.476499910285579,0.349090909090909,0.0723028742700152,1.03727272727273,0.0899302278849881
2021-04-21,0.959583333333333,0.187210162457961,0.402916666666667,0.0309949738796002,1.07875,0.0345546196496276
2021-04-22,0.788333333333333,0.340685583297366,0.374166666666667,0.0508977377704052,1.05541666666667,0.0492534851264502
2021-04-23,0.557916666666667,0.149810871105702,0.312916666666667,0.0262892219056745,1.00041666666667,0.0283578325452893
